ID,street name,named after,gender,place of birth,place of death,citizenships,citizenships today,occupations,birth year,death year,area of action,category,category II,connection,party,miscellaneous,lat,lon
1508,Lewickistraße,Leonidas Lewicki,männlich,Wien,Dresden,"Österreich,Deutschland","Deutschland, Österreich","Maschinenbauingenieur, Hochschullehrer",1840,1907.0,lokal,wissenschaftlich,Ingenieur,,,,48.2083537,16.3725042
1530,Otto-Mohr-Straße,Christian Otto Mohr,männlich,Wesselburen,Dresden,Königreich Preußen,Deutschland,"Bauingenieur, Hochschullehrer, Mathematiker, Ingenieur",1835,1918.0,lokal,wissenschaftlich,Ingenieur,,,,54.2123426,8.9217594
1544,Kurt-Beyer-Straße,Kurt Beyer,männlich,Dresden,Dresden,Deutschland,Deutschland,"Hochschullehrer, Ingenieur",1891,1952.0,lokal,wissenschaftlich,Ingenieur,,,,51.0493286,13.7381437
1590,Andreas-Schubert-Straße,Johann Andreas Schubert,männlich,Wernesgrün,Dresden,Königreich Sachsen,Deutschland,"Bauingenieur, Hochschullehrer, Bandleader, Führungskraft, Mathematiker, Unternehmer, Ingenieur, Komponist, Wissenschaftler",1808,1870.0,lokal,wissenschaftlich,Ingenieur,,,,50.5303036,12.4712837
1607,Enno-Heidebroek-Straße,Enno Heidebroek,männlich,Hannover,Dresden,"Deutschland,Deutsche Demokratische Republik",Deutschland,"Maschinenbauingenieur, Hochschullehrer, Politiker",1876,1955.0,lokal,wissenschaftlich,Ingenieur,,,,52.3744779,9.7385532
1725,Zeunerstraße,Gustav Anton Zeuner,männlich,Chemnitz,Dresden,Deutschland,Deutschland,"Ingenieur, Wissenschaftler",1828,1907.0,lokal,wissenschaftlich,Ingenieur,,,,50.8323531,12.918914
1782,Maystraße,Christian Julius May,männlich,,,,Deutschland,Jurist,,1893.0,lokal,wissenschaftlich,Jurist,,,,,
1087,Prof.-Billroth-Straße,Theodor Billroth,männlich,Bergen auf Rügen,Opatija,Königreich Preußen,"Deutschland, Österreich","Chirurg, Pianist, Professor, Arzt",1829,1894.0,international,wissenschaftlich,Mediziner,,,,54.4172673,13.4305634
1,Hahnemannstraße,Samuel Hahnemann,männlich,Meißen,Paris,Deutschland,Deutschland,"Homöopath, Pharmakologe, Hochschullehrer, Chemiker, Bibliothekar, Apotheker, Arzt",1755,1843.0,,wissenschaftlich,Mediziner,,,,51.1630871,13.4704939
874,Helmholtzstraße,Hermann von Helmholtz,männlich,Potsdam,Charlottenburg,"Königreich Preußen,Deutsches Reich",Deutschland,"Biophysiker, Facharzt für Augenheilkunde, Musiktheoretiker, Musikwissenschaftler, Militärarzt, Philosoph, Facharzt für Pathologie, Physiologe, Anatom, Hochschullehrer, Psychologe, Physiker, Naturwissenschaftler",1821,1894.0,national,wissenschaftlich,Mediziner,,,,52.4009309,13.0591397
897,Paracelsusstraße,Paracelsus,männlich,Einsiedeln,Salzburg,Schweiz,Schweiz,"Philosoph, Hals-Nasen-Ohren-Arzt, Astrologe, Chemiker, Dichterarzt, Apotheker, Arzt, Naturwissenschaftler, Schriftsteller, Astronom",1493,1541.0,international,wissenschaftlich,Mediziner,,,,47.1286095,8.7500299
898,Albert-Schweitzer-Straße,Albert Schweitzer,männlich,Kaysersberg,Lambaréné,"Frankreich,Deutsches Reich","Deutschland, Frankreich","Musikhistoriker, Musikwissenschaftler, Philosoph, Organist, Dichterarzt, Hochschullehrer, Theologe, Missionar, Arzt, Komponist",1875,1965.0,international,wissenschaftlich,Mediziner,,,,48.1571873,7.241094
1069,Semmelweisstraße,Ignaz Semmelweis,männlich,Tabán,Oberdöbling,"Ungarn,Kaisertum Österreich","Ungarn, Österreich","Geburtshelfer, Gynäkologe, Botaniker, Hygienefachkraft, Hochschullehrer, Arzt",1818,1865.0,international,wissenschaftlich,Mediziner,,,,47.4910384,19.0423873
1084,Virchowstraße,Rudolf Virchow,männlich,Świdwin,Berlin,Königreich Preußen,Deutschland,"Paläoanthropologe, Prähistoriker, Anthropologe, Archäologe, Hochschullehrer, Akademiker, Facharzt für Pathologie, Biologe, Paläontologe, Politiker, Arzt, Schriftsteller",1821,1902.0,national,wissenschaftlich,Mediziner,,,,53.774596,15.7767962
1129,Arthur-Schloßmann-Weg,Arthur Schloßmann,männlich,Breslau,Düsseldorf,Deutschland,Deutschland,"Kinderarzt, Hochschullehrer, Arzt",1867,1932.0,lokal,wissenschaftlich,Mediziner,,,,51.1089776,17.0326689
1140,Haeckelstraße,Ernst Haeckel,männlich,Potsdam,Jena,"Weimarer Republik,Deutsches Kaiserreich,Königreich Preußen",Deutschland,"Ökologe, Forschungsreisender, Ichthyologe, Botaniker, Philosoph, Hochschullehrer, Ornithologe, Zoologe, Biologe, Arzt, Fotograf, Naturwissenschaftler, Schriftsteller",1834,1919.0,national,wissenschaftlich,Mediziner,,,,52.4009309,13.0591397
1149,Behringstraße,Emil von Behring,männlich,Ławice,Marburg,"Königreich Preußen,Deutsches Kaiserreich",Deutschland,"Bakteriologe, Sachbuchautor, Immunologe, Physiologe, Hochschullehrer, Arzt",1854,1917.0,national,wissenschaftlich,Mediziner,,,,53.57942,19.6542
1189,Lahmannring,Heinrich Lahmann,männlich,Bremen,Friedrichstal,Deutschland,Deutschland,Arzt,1860,1905.0,lokal,wissenschaftlich,Mediziner,,,,53.0758196,8.8071646
1193,Oskar-Röder-Straße,Oskar Röder,männlich,Johanngeorgenstadt,Leipzig,Deutschland,Deutschland,"Hochschullehrer, Tierarzt",1862,1954.0,lokal,wissenschaftlich,Mediziner,,,,50.4310567,12.7146849
1231,Robert-Koch-Straße,Robert Koch,männlich,Clausthal,Baden-Baden,"Deutsches Kaiserreich,Königreich Hannover",Deutschland,"Militärarzt, Hochschullehrer, Biologe, Erfinder, Chemiker, Arzt, Fotograf",1843,1910.0,national,wissenschaftlich,Mediziner,,,,51.8043301,10.3338277
1300,Bachmannstraße,Paul Bachmann,männlich,,,,Deutschland,,1871,1923.0,lokal,wissenschaftlich,Mediziner,,,,,
1325,Schreberstraße,Moritz Schreber,männlich,Leipzig,Leipzig,Königreich Sachsen,Deutschland,"Hochschullehrer, Arzt",1808,1861.0,regional,wissenschaftlich,Mediziner,,,,51.3406321,12.3747329
1357,Tichystraße,Hans Tichy,männlich,Szklarska Poręba,,,Deutschland,Rheumatologe,1888,1970.0,lokal,wissenschaftlich,Mediziner,,,,50.8142837,15.4544967
1396,Prof.-von-Finck-Straße,Julius Finck,männlich,Pärnu,,,"Estland, Deutschland","Orthopäde, Orthopädischer Chirurg, Arzt",1864,1951.0,lokal,wissenschaftlich,Mediziner,,,,58.3835136,24.5081751
1431,Albert-Fromme-Weg,Albert Fromme,männlich,Gießen,Holzminden,"Deutschland,Deutsche Demokratische Republik",Deutschland,"Chirurg, Hochschullehrer, Arzt",1881,1966.0,lokal,wissenschaftlich,Mediziner,,,,50.5808795,8.6938161
1436,Fetscherstraße,Rainer Fetscher,männlich,Wien,Dresden,Deutschland,Deutschland,"Genetiker, Hochschullehrer, Arzt",1895,1945.0,lokal,wissenschaftlich,Mediziner,,,,48.2083537,16.3725042
1455,Carusufer,Carl Gustav Carus,männlich,Leipzig,Dresden,Königreich Sachsen,Deutschland,"Zeichner, Landschaftsmaler, Anatom, Philosoph, Gynäkologe, Botaniker, Hochschullehrer, Maler, Psychologe, Arzt",1789,1869.0,lokal,wissenschaftlich,Mediziner,,,,51.3406321,12.3747329
1470,Fetscherplatz,Rainer Fetscher,männlich,Wien,Dresden,Deutschland,Deutschland,"Genetiker, Hochschullehrer, Arzt",1895,1945.0,lokal,wissenschaftlich,Mediziner,,,,48.2083537,16.3725042
1513,Prof.-Ricker-Straße,Gustav Ricker,männlich,Hadamar,Dresden,Deutschland,Deutschland,"Facharzt für Pathologie, Hochschullehrer, Arzt",1870,1948.0,lokal,wissenschaftlich,Mediziner,,,,50.4587,8.05793
1526,Struvestraße,Friedrich Adolph August Struve,männlich,Neustadt in Sachsen,Berlin,Königreich Sachsen,Deutschland,"Apotheker, Arzt",1781,1840.0,lokal,wissenschaftlich,Mediziner,,,,51.0249519,14.2140882
1568,Fiedlerstraße,Alfred Fiedler,männlich,Moritzburg,Dresden,Deutschland,Deutschland,"Hochschullehrer, Arzt",1835,1921.0,lokal,wissenschaftlich,Mediziner,,,,51.1592018,13.6819406
1627,Hartmut-Dost-Straße,Friedrich Hartmut Dost,männlich,Dresden,Gießen,Deutschland,Deutschland,"Kinderarzt, Hochschullehrer",1910,1985.0,lokal,wissenschaftlich,Mediziner,,,,51.0493286,13.7381437
1816,Junghansstraße,Eugen Ferdinand Junghans,männlich,,,,Deutschland,Apotheker,,1900.0,lokal,wissenschaftlich,Mediziner,,,,,
1883,Renkstraße,Friedrich Renk,männlich,München,Dresden,,Deutschland,"Arzt, Hochschullehrer",1850,1928.0,lokal,wissenschaftlich,Mediziner,,,,48.1371079,11.5753822
1887,Waltherstraße,Hermann Walther,männlich,Dresden,Dresden,,Deutschland,Internist,1815,1871.0,lokal,wissenschaftlich,Mediziner,,,,51.0493286,13.7381437
990,Mildred-Scheel-Straße,Mildred Scheel,weiblich,Köln,Köln,Deutschland,Deutschland,Arzt,1932,1985.0,national,wissenschaftlich,Mediziner,,,,50.938361,6.959974
1048,Franziska-Tiburtius-Straße,Franziska Tiburtius,weiblich,Bisdamitz,Berlin,Deutschland,Deutschland,"Gynäkologe, Arzt",1843,1927.0,lokal,wissenschaftlich,Mediziner,,,,54.5742482,13.5568482
1077,Dorothea-Erxleben-Straße,Dorothea Christiane Erxleben,weiblich,Quedlinburg,Quedlinburg,Heiliges Römisches Reich Deutscher Nation,Deutschland,Arzt,1715,1762.0,national,wissenschaftlich,Mediziner,,,,51.7855428,11.1519933
1214,Marta-Fraenkel-Straße,Marta Fraenkel,weiblich,Köln,New York City,Deutschland,Deutschland,Arzt,1896,1976.0,lokal,wissenschaftlich,Mediziner,,,,50.938361,6.959974
1736,Wernerstraße,Abraham Gottlob Werner,männlich,Osiecznica,Dresden,Königreich Sachsen,Deutschland,"Mineraloge, Hochschullehrer, Geologe",1749,1817.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.3274722,15.4201013
887,Dopplerstraße,Christian Doppler,männlich,Salzburg,Venedig,Kaisertum Österreich,Österreich,"Akademiker, Pädagoge, Mathematiker, Physiker, Professor, Astronom",1803,1853.0,international,wissenschaftlich,Naturwissenschaftler,,,,47.7981346,13.0464806
892,Kolbestraße,Hermann Kolbe,männlich,Elliehausen,Leipzig,Königreich Preußen,Deutschland,"Hochschullehrer, Chemiker",1818,1884.0,national,wissenschaftlich,Naturwissenschaftler,,,,51.5523604,9.8714528
895,Abbestraße,Ernst Abbe,männlich,Eisenach,Jena,Sachsen-Weimar-Eisenach,Deutschland,"Objektiv-Konstrukteur, Hochschullehrer, Statistiker, Physiker, Astronom",1840,1905.0,national,wissenschaftlich,Naturwissenschaftler,,,,50.9747134,10.3193565
902,Fraunhoferstraße,Joseph von Fraunhofer,männlich,Straubing,München,"Königreich Bayern,Heiliges Römisches Reich Deutscher Nation",Deutschland,"Chemiker, Physiker, Astronom",1787,1826.0,national,wissenschaftlich,Naturwissenschaftler,,,,48.8839157,12.5955773
903,Halleystraße,Edmond Halley,männlich,,Greenwich,"Königreich Großbritannien,Königreich England",UK,"Geophysiker, Meteorologe, Philosoph, Kartograf, Hochschullehrer, Klimawissenschaftler, Mathematiker, Physiker, Astronom",1656,1742.0,international,wissenschaftlich,Naturwissenschaftler,,,,,
908,Lichtenbergweg,Georg Christoph Lichtenberg,männlich,Ober-Ramstadt,Göttingen,Landgrafschaft Hessen-Darmstadt,Deutschland,"Philosoph, Hochschullehrer, Französische Moralisten, Mathematiker, Physiker, Schriftsteller, Astronom",1742,1799.0,national,wissenschaftlich,Naturwissenschaftler,,,,49.8152,8.7548
915,Kopernikusstraße,Nikolaus Kopernikus,männlich,Thorn,Frombork,Königreich Polen,"Deutschland, Polen","Rechtswissenschaftler, Philosoph, Domherr, Kanoniker, Übersetzer, Diplomat, Jurist, Wirtschaftswissenschaftler, Mathematiker, Physiker, Arzt, Schriftsteller, Astronom",1473,1543.0,national,wissenschaftlich,Naturwissenschaftler,,,,53.0102721,18.6048094
984,Bruno-Bürgel-Straße,Bruno H. Bürgel,männlich,Berlin,Potsdam,Deutschland,Deutschland,"Science-Fiction-Schriftsteller, Schriftsteller, Astronom",1875,1948.0,national,wissenschaftlich,Naturwissenschaftler,,,,52.510885,13.3989367
1000,Besselplatz,Friedrich Wilhelm Bessel,männlich,Minden,Königsberg,Königreich Preußen,Deutschland,"Hochschullehrer, Vermesser, Mathematiker, Physiker, Astronom",1784,1846.0,national,wissenschaftlich,Naturwissenschaftler,,,,52.2881045,8.9168852
1071,Liebigstraße,Justus von Liebig,männlich,Darmstadt,München,Großherzogtum Hessen,Deutschland,"Agronom, Hochschullehrer, Chemiker, Erfinder, Schriftsteller",1803,1873.0,national,wissenschaftlich,Naturwissenschaftler,,,,49.8851869,8.6736295
1082,Eulerstraße,Leonhard Euler,männlich,Basel,Sankt Petersburg,"Königreich Preußen,Russisches Kaiserreich,Alte Eidgenossenschaft",Schweiz,"Musiktheoretiker, Hochschullehrer, Führungskraft, Geograph, Erfinder, Mathematiker, Physiker, Schriftsteller, Wissenschaftler, Astronom",1707,1783.0,international,wissenschaftlich,Naturwissenschaftler,,,,47.5581077,7.5878261
1094,Bunsenstraße,Robert Wilhelm Bunsen,männlich,Göttingen,Heidelberg,Königreich Preußen,Deutschland,"Hochschullehrer, Chemiker, Erfinder, Physiker, Lehrer, Naturwissenschaftler",1811,1899.0,national,wissenschaftlich,Naturwissenschaftler,,,,51.5328328,9.9351811
1095,Wöhlerstraße,Friedrich Wöhler,männlich,Frankfurt-Eschersheim,Göttingen,"Königreich Preußen,Deutsches Kaiserreich,Kurfürstentum Hessen,Landgrafschaft Hessen-Kassel",Deutschland,"Biochemiker, Hochschullehrer, Chemiker",1800,1882.0,national,wissenschaftlich,Naturwissenschaftler,,,,50.1575014,8.6546528
1098,Harry-Dember-Straße,Harry Dember,männlich,Mansfeld,New Brunswick,Deutsches Reich,Deutschland,"Hochschullehrer, Physiker",1882,1943.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.5929057,11.4529104
1114,Roßmäßlerstraße,Emil Adolf Roßmäßler,männlich,Leipzig,Leipzig,Königreich Sachsen,Deutschland,"Malakologe, Botaniker, Hochschullehrer, Biologe, Zoologe, Politiker, Schriftsteller",1806,1867.0,regional,wissenschaftlich,Naturwissenschaftler,,,,51.3406321,12.3747329
1115,Pettenkoferstraße,Max von Pettenkofer,männlich,Lichtenau,München,Königreich Bayern,Deutschland,"Hochschullehrer, Hygienefachkraft, Chemiker, Arzt, Apotheker",1818,1901.0,national,wissenschaftlich,Naturwissenschaftler,,,,49.2805135,10.6836351
1116,Gaußstraße,Carl Friedrich Gauß,männlich,Braunschweig,Göttingen,"Rheinbund,Königreich Hannover",Deutschland,"Geophysiker, Statistiker, Wissenschaftsautor, Hochschullehrer, Vermesser, Mathematiker, Physiker, Astronom",1777,1855.0,national,wissenschaftlich,Naturwissenschaftler,,,,52.2646577,10.5236066
1120,Leuckartstraße,Rudolf Leuckart,männlich,Helmstedt,Leipzig,Herzogtum Braunschweig,Deutschland,"Entomologe, Bryologe, Botaniker, Hochschullehrer, Zoologe",1822,1898.0,regional,wissenschaftlich,Naturwissenschaftler,,,,52.2089226,11.0028882
1221,Röntgenstraße,Wilhelm Conrad Röntgen,männlich,Lennep,München,"Königreich Preußen,Weimarer Republik,Deutsches Kaiserreich",Deutschland,"Forscher, Physiker, Professor, Ingenieur",1845,1923.0,national,wissenschaftlich,Naturwissenschaftler,,,,51.1926183,7.2571154
1240,Einsteinstraße,Albert Einstein,männlich,Ulm,Princeton,"Schweiz,Vereinigte Staaten,Deutschland,Weimarer Republik,Deutsches Kaiserreich,Cisleithanien,staatenlos","Deutschland, Schweiz, USA",Physiker,1879,1955.0,national,wissenschaftlich,Naturwissenschaftler,,,,48.3984968,9.9912458
1249,Schroeterstraße,Johann Hieronymus Schroeter,männlich,Erfurt,Lilienthal,Kurmainz,Deutschland,"Kartograf, Jurist, Astronom",1745,1816.0,national,wissenschaftlich,Naturwissenschaftler,,,,50.9777974,11.0287364
1251,Keplerstraße,Johannes Kepler,männlich,Weil der Stadt,Regensburg,Herzogtum Württemberg,Deutschland,"evangelischer Theologe, Musikwissenschaftler, Musiktheoretiker, Philosoph, Kosmologe, Erfinder, Physiker, Mathematiker, Astrologe, Lehrer, Schriftsteller, Astronom, Naturwissenschaftler",1572,1630.0,national,wissenschaftlich,Naturwissenschaftler,,,,48.7501041,8.8707147
1258,Darwinstraße,Charles Darwin,männlich,The Mount,Down House,Vereinigtes Königreich Großbritannien und Irland,UK,"Verhaltensforscher, Forschungsreisender, Philosoph, Reiseschriftsteller, Botaniker, Geologe, Naturwissenschaftler, Schriftsteller",1809,1882.0,international,wissenschaftlich,Naturwissenschaftler,,,,52.7128097,-2.7632251
1263,Guerickestraße,Otto von Guericke,männlich,Magdeburg,Hamburg,Deutschland,Deutschland,"Instrumentenbauer, Erfinder, Physiker, Jurist, Ingenieur, Politiker, Wissenschaftler",1602,1686.0,regional,wissenschaftlich,Naturwissenschaftler,,,,52.1315889,11.6399609
1269,Hertzstraße,Heinrich Hertz,männlich,Hamburg,Bonn,Hamburg,Deutschland,"Philosoph, Hochschullehrer, Erfinder, Physiker",1857,1894.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,53.550341,10.000654
1373,Hermann-Tögel-Weg,Hermann Tögel,männlich,,,,Deutschland,,1901,1986.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,,
1405,Schaufußstraße,Ludwig Wilhelm Schaufuß,männlich,Greiz,Meißen,Deutschland,Deutschland,"Conchologe, Entomologe, Schriftsteller, Naturwissenschaftler",1833,1890.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,50.7783814,12.0763533
1422,Fechnerstraße,Gustav Theodor Fechner,männlich,Żarki Wielkie,Leipzig,Königreich Preußen,Deutschland,"Statistiker, Philosoph, Hochschullehrer, Übersetzer, Psychologe, Physiker, Schriftsteller",1801,1887.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.5923065,14.7578015
1424,Steinheilstraße,Carl August von Steinheil,männlich,Elsass,München,Königreich Bayern,Deutschland,"Augenoptiker, Erfinder, Mathematiker, Physiker, Astronom",1801,1870.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,48.4845157,6.113035
1441,Fritz-Foerster-Platz,Fritz Foerster,männlich,Zielona Góra,Dresden,Deutschland,Deutschland,"Hochschullehrer, Chemiker",1866,1931.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.9275736,15.5490421
1464,Reichenbachstraße,Ludwig Reichenbach,männlich,Leipzig,Dresden,Königreich Sachsen,Deutschland,"Pteridologe, Bryologe, Entomologe, Hochschullehrer, Mykologe, Botaniker, Ornithologe, Zoologe",1793,1879.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.3406321,12.3747329
1503,Hülßestraße,Julius Ambrosius Hülße,männlich,Leipzig,Dresden,Deutschland,Deutschland,"Techniker, Hochschullehrer, Mathematiker",1812,1876.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.3406321,12.3747329
1510,Nagelstraße,August Nagel,männlich,Ottendorf-Okrilla,Dresden,Deutschland,Deutschland,Vermesser,1821,1903.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.182698,13.8361238
1512,Toeplerstraße,August Toepler,männlich,Brühl,Dresden,Deutschland,Deutschland,"Hochschullehrer, Chemiker, Physiker, Ingenieur",1836,1912.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,50.8291313,6.9037057
1532,Lohrmannstraße,Wilhelm Gotthelf Lohrmann,männlich,Dresden,Dresden,Königreich Sachsen,Deutschland,"Meteorologe, Kartograf, Astronom",1796,1840.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.0493286,13.7381437
1534,Schlömilchstraße,Oskar Schlömilch,männlich,Weimar,Dresden,Sachsen-Weimar-Eisenach,Deutschland,"Hochschullehrer, Herausgeber, Mathematiker",1823,1901.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,50.9793301,11.3297921
1535,Georg-Palitzsch-Straße,Johann Georg Palitzsch,männlich,Prohlis,Prohlis,Kurfürstentum Sachsen,Deutschland,Astronom,1723,1788.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.0066538,13.7930626
1547,Manfred-von-Ardenne-Ring,Manfred von Ardenne,männlich,Hamburg,Dresden,"Deutschland,Sowjetunion,Deutsche Demokratische Republik,Deutsches Reich",Deutschland,"Hochschullehrer, Erfinder, Physiker, Politiker",1907,1997.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,53.550341,10.000654
1557,Köhlerstraße,Johann Gottfried Köhler,männlich,Gauernitz,Dresden,Deutschland,Deutschland,Astronom,1745,1801.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.1139914,13.5558206
1635,Heinrich-Cotta-Straße,Heinrich Cotta,männlich,Zillbach,Tharandt,Herzogtum Sachsen-Meiningen,Deutschland,"Förster, Hochschullehrer, Schriftsteller",1763,1844.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,50.7043412,10.2967265
1644,Geinitzstraße,Hanns Bruno Geinitz,männlich,Altenburg,Dresden,Sachsen-Gotha-Altenburg,,"Mineraloge, Entomologe, Paläontologe, Botaniker, Leiter, Hochschullehrer, Geologe",1814,1900.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,50.9852411,12.4340988
1648,Barkhausenstraße,Heinrich Barkhausen,männlich,Bremen,Dresden,Deutschland,Deutschland,"Privatdozent, Hochschullehrer, Physiker, Ingenieur",1881,1956.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,53.0758196,8.8071646
1663,Hempelstraße,Walther Hempel,männlich,Pulsnitz,Dresden,Deutsches Kaiserreich,Deutschland,"Hochschullehrer, Chemiker",1851,1916.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.1825771,14.0139733
1681,Tschirnhausstraße,Ehrenfried Walther von Tschirnhaus,männlich,Sławnikowice,Dresden,Kurfürstentum Sachsen,Deutschland,"Philosoph, Instrumentenbauer, Mathematiker, Physiker",1651,1708.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,51.1803004,15.1735773
1687,Rugestraße,Sophus Ruge,männlich,Dorum,Klotzsche,Deutschland,Deutschland,"Ethnologe, Hochschullehrer, Geograph, Historiker",1831,1903.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,53.6891152,8.5700918
1690,Hallwachsstraße,Wilhelm Hallwachs,männlich,Darmstadt,Dresden,Deutschland,Deutschland,"Hochschullehrer, Physiker",1859,1922.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,49.8851869,8.6736295
1714,Werner-Hartmann-Straße,Werner Hartmann,männlich,Berlin,Dresden,Deutschland,Deutschland,"Hochschullehrer, Physiker",1912,1988.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,52.510885,13.3989367
